      Player  Age  Pos    Inn   TZR  TZR/143  RngR  ARM  DPR  ErrR  Pos Adj  Framing  Blocking                Team League
577      NaN   23  NaN    5.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN      SoftBank Hawks     WL
578      NaN   20  7.0  125.1  -5.2    -53.4  -4.5 -0.8  NaN   0.1     -1.2      NaN       NaN      Rakuten Eagles     EL
579      NaN   20  8.0   35.1   0.9     32.8   1.1 -0.2  NaN   0.0      0.1      NaN       NaN      Rakuten Eagles     EL
580      NaN   20  9.0  249.0  -0.6     -3.1  -0.3 -0.5  NaN   0.2     -1.0      NaN       NaN      Rakuten Eagles     EL
581      NaN   20  NaN    5.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN      Rakuten Eagles     EL
582      NaN   27  3.0   98.2   1.2     15.6   1.1  NaN  0.0   0.1     -1.1      NaN       NaN     Yakult Swallows     EL
583      NaN   27  7.0   71.0   1.0     18.1   1.7 -0.8  NaN   0.1     -0.7      NaN       NaN     Yakult Swallows     EL
584      NaN   27  8.0   95.0  -3.8    -51.5  -2.3 -1.5  NaN   0.0      0.3      NaN       NaN     Yakult Swallows     EL
585      NaN   27  9.0  173.0   3.4     25.3   3.8 -0.5  NaN   0.1     -0.7      NaN       NaN     Yakult Swallows     EL
586      NaN   27  NaN  116.2   NaN      NaN   NaN  NaN  NaN   NaN     -1.4      NaN       NaN     Yakult Swallows     EL
587      NaN   20  7.0   19.0  -0.5    -33.9  -0.5  0.0  NaN   0.0     -0.2      NaN       NaN         Seibu Lions     EL
588      NaN   20  8.0   17.0  -0.1     -7.6  -0.1  0.0  NaN   0.0      0.1      NaN       NaN         Seibu Lions     EL
589      NaN   20  9.0  121.0  -2.5    -26.6  -1.8 -0.7  NaN   0.1     -0.5      NaN       NaN         Seibu Lions     EL
590      NaN   20  NaN   10.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN         Seibu Lions     EL
591      NaN   25  3.0  224.2  -4.0    -22.9  -2.8  NaN -0.3  -0.9     -2.5      NaN       NaN     HAYATE Ventures     WL
592      NaN   25  4.0    5.0  -0.9   -231.7  -1.0  NaN  0.0   0.0      0.0      NaN       NaN     HAYATE Ventures     WL
593      NaN   25  5.0  353.2 -10.3    -37.5  -6.3  NaN -0.6  -3.4     -1.3      NaN       NaN     HAYATE Ventures     WL
594      NaN   25  NaN  165.1   NaN      NaN   NaN  NaN  NaN   NaN     -2.0      NaN       NaN     HAYATE Ventures     WL
595      NaN   25  2.0  493.0  -3.8     -9.9   NaN -3.3  NaN  -0.4      6.9     -3.7       0.6       Oisix Albirex     EL
596      NaN   25  NaN    8.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN       Oisix Albirex     EL
597      NaN   24  3.0   10.0   0.5     64.4   0.5  NaN  0.0   0.1     -0.1      NaN       NaN     Yakult Swallows     EL
598      NaN   24  4.0   43.0   3.8    113.7   3.1  NaN  0.0   0.7      0.1      NaN       NaN     Yakult Swallows     EL
599      NaN   24  5.0   14.0   0.0      0.0  -0.2  NaN  0.0   0.2     -0.1      NaN       NaN     Yakult Swallows     EL
600      NaN   24  6.0   14.0   0.8     73.5   0.6  NaN  0.0   0.2      0.1      NaN       NaN     Yakult Swallows     EL
601      NaN   24  7.0   11.0  -0.4    -46.8  -0.4  0.0  NaN   0.0     -0.1      NaN       NaN     Yakult Swallows     EL
602      NaN   24  8.0   57.2   1.3     29.0   1.4 -0.2  NaN   0.0      0.2      NaN       NaN     Yakult Swallows     EL
603      NaN   26  7.0  137.2  -3.1    -29.0  -2.8 -0.3  NaN   0.1     -1.3      NaN       NaN    Chunichi Dragons     WL
604      NaN   26  8.0  102.2   1.4     17.5   1.4 -0.1  NaN   0.1      0.3      NaN       NaN    Chunichi Dragons     WL
605      NaN   26  9.0    7.0   0.4     73.5   0.4  0.0  NaN   0.0      0.0      NaN       NaN    Chunichi Dragons     WL
606      NaN   26  NaN    6.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN    Chunichi Dragons     WL
607      NaN   29  9.0  180.1  -1.5    -10.7  -0.5 -1.1  NaN   0.1     -0.7      NaN       NaN      ORIX Buffaloes     WL
608      NaN   29  NaN  317.2   NaN      NaN   NaN  NaN  NaN   NaN     -3.8      NaN       NaN      ORIX Buffaloes     WL
609      NaN   24  7.0   28.2   0.7     31.4   0.6  0.0  NaN   0.0     -0.3      NaN       NaN      SoftBank Hawks     WL
610      NaN   24  8.0   28.0  -0.6    -27.6  -0.4 -0.2  NaN   0.0      0.1      NaN       NaN      SoftBank Hawks     WL
611      NaN   24  9.0    5.0  -1.1   -283.1  -1.1  0.1  NaN   0.0      0.0      NaN       NaN      SoftBank Hawks     WL
612      NaN   24  NaN    1.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN      SoftBank Hawks     WL
613      NaN   30  3.0  112.0  -0.3     -3.4  -0.8  NaN -0.1   0.5     -1.3      NaN       NaN    Chunichi Dragons     WL
614      NaN   30  4.0   16.0   0.6     48.3   0.4  NaN -0.1   0.3      0.0      NaN       NaN    Chunichi Dragons     WL
615      NaN   30  5.0   44.0   1.2     35.1   1.9  NaN -0.1  -0.7     -0.2      NaN       NaN    Chunichi Dragons     WL
616      NaN   30  7.0    5.0  -0.4   -103.0  -0.4  0.0  NaN   0.0      0.0      NaN       NaN    Chunichi Dragons     WL
617      NaN   30  9.0   15.0   1.3    111.5   0.8  0.5  NaN   0.0     -0.1      NaN       NaN    Chunichi Dragons     WL
618      NaN   30  NaN    6.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN    Chunichi Dragons     WL
619      NaN   24  3.0   44.0   1.9     55.6   1.6  NaN -0.1   0.5     -0.5      NaN       NaN       Lotte Marines     EL
620      NaN   24  4.0  557.2   2.0      4.6   2.5  NaN -0.1  -0.4      1.5      NaN       NaN       Lotte Marines     EL
621      NaN   24  5.0   89.0   2.2     31.8   2.0  NaN -0.1   0.3     -0.3      NaN       NaN       Lotte Marines     EL
622      NaN   23  7.0   72.1   2.7     48.1   0.8  1.8  NaN   0.1     -0.7      NaN       NaN  Nipponham Fighters     EL
623      NaN   23  8.0   56.2   3.3     74.9   3.6 -0.3  NaN   0.0      0.2      NaN       NaN  Nipponham Fighters     EL
624      NaN   23  9.0   72.0   2.4     42.9   1.9  0.5  NaN   0.0     -0.3      NaN       NaN  Nipponham Fighters     EL
625      NaN   23  NaN   49.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.6      NaN       NaN  Nipponham Fighters     EL
626      NaN   26  3.0  157.1   0.7      5.7  -0.4  NaN  0.1   1.0     -1.8      NaN       NaN       Oisix Albirex     EL
627      NaN   26  5.0  565.1   0.6      1.4  -1.9  NaN  0.3   2.3     -2.2      NaN       NaN       Oisix Albirex     EL
628      NaN   26  NaN   11.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN       Oisix Albirex     EL
629      NaN   24  7.0   38.0  -1.2    -40.6  -1.2  0.0  NaN   0.0     -0.4      NaN       NaN       DeNA BayStars     EL
630      NaN   24  8.0  125.0   1.9     19.6   1.9 -0.1  NaN   0.1      0.4      NaN       NaN       DeNA BayStars     EL
631      NaN   24  9.0   55.1  -1.0    -23.3  -1.8  0.8  NaN   0.0     -0.2      NaN       NaN       DeNA BayStars     EL
632      NaN   24  NaN    9.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN       DeNA BayStars     EL
633      NaN   21  4.0  161.1  -4.0    -31.9  -3.1  NaN  0.1  -1.0      0.4      NaN       NaN      Hiroshima Carp     WL
634      NaN   21  6.0  149.0  -5.8    -50.1  -5.5  NaN -0.4   0.1      1.2      NaN       NaN      Hiroshima Carp     WL
635      NaN   21  7.0   33.0   1.2     46.8   2.6 -1.4  NaN   0.0     -0.3      NaN       NaN      Hiroshima Carp     WL
636      NaN   21  NaN   28.2   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN      Hiroshima Carp     WL
637      NaN   19  3.0   23.0   0.2     11.2   0.0  NaN  0.0   0.2     -0.3      NaN       NaN       Lotte Marines     EL
638      NaN   19  4.0  270.2   2.9     13.8   2.4  NaN -0.8   1.2      0.7      NaN       NaN       Lotte Marines     EL
639      NaN   19  5.0   20.0   0.5     32.2   0.3  NaN  0.0   0.2     -0.1      NaN       NaN       Lotte Marines     EL
640      NaN   24  7.0   43.0  -1.4    -41.9  -1.6  0.1  NaN   0.0     -0.4      NaN       NaN      SoftBank Hawks     WL
641      NaN   24  9.0   21.0   0.6     36.8   0.5  0.1  NaN   0.0     -0.1      NaN       NaN      SoftBank Hawks     WL
642      NaN   21  2.0  253.0   0.0      0.0   NaN -0.1  NaN   0.1      3.6     -4.7      -1.3    Chunichi Dragons     WL
643      NaN   21  3.0    1.0   0.0      0.0   0.0  NaN  0.0   0.0      0.0      NaN       NaN    Chunichi Dragons     WL
644      NaN   21  NaN    8.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN    Chunichi Dragons     WL
645      NaN   24  3.0    1.0   0.0      0.0   0.0  NaN  0.0   0.0      0.0      NaN       NaN      ORIX Buffaloes     WL
646      NaN   24  4.0  137.2  -2.2    -20.6  -1.7  NaN  0.5  -1.0      0.4      NaN       NaN      ORIX Buffaloes     WL
647      NaN   24  5.0   66.1   0.6     11.6   0.0  NaN -0.1   0.6     -0.3      NaN       NaN      ORIX Buffaloes     WL
648      NaN   24  6.0  168.0  -1.2     -9.2  -1.3  NaN -0.5   0.5      1.4      NaN       NaN      ORIX Buffaloes     WL
649      NaN   24  NaN    4.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN      ORIX Buffaloes     WL
650      NaN   18  4.0  289.1   0.9      4.0  -1.4  NaN  1.4   0.9      0.8      NaN       NaN      Hanshin Tigers     WL
651      NaN   18  5.0   43.0   1.0     29.9   0.1  NaN  0.1   0.8     -0.2      NaN       NaN      Hanshin Tigers     WL
652      NaN   18  6.0    4.0   0.1     32.2   0.7  NaN  0.0  -0.6      0.0      NaN       NaN      Hanshin Tigers     WL
653      NaN   18  NaN    7.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN      Hanshin Tigers     WL
654      NaN   18  5.0   44.0   0.9     26.3   1.6  NaN  0.0  -0.7     -0.2      NaN       NaN      Rakuten Eagles     EL
655      NaN   18  NaN   67.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.8      NaN       NaN      Rakuten Eagles     EL
656      NaN   30  2.0  108.0  -0.9    -10.7   NaN -0.9  NaN   0.0      1.5      3.2       0.7      Hanshin Tigers     WL
657      NaN   30  3.0  301.0   2.4     10.3   2.4  NaN -0.3   0.3     -3.4      NaN       NaN      Hanshin Tigers     WL
658      NaN   30  NaN   61.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.7      NaN       NaN      Hanshin Tigers     WL
659      NaN   25  3.0   57.0   0.9     20.3   0.9  NaN  0.0  -0.1     -0.6      NaN       NaN     Yakult Swallows     EL
660      NaN   25  4.0  108.0   3.5     41.7   2.9  NaN -0.5   1.1      0.3      NaN       NaN     Yakult Swallows     EL
661      NaN   25  7.0   36.0   0.1      3.6   0.3 -0.3  NaN   0.0     -0.3      NaN       NaN     Yakult Swallows     EL
662      NaN   25  8.0  137.0   3.5     32.9   4.6 -1.2  NaN   0.1      0.5      NaN       NaN     Yakult Swallows     EL
663      NaN   25  9.0   82.0   1.3     20.4   0.6  0.6  NaN   0.1     -0.3      NaN       NaN     Yakult Swallows     EL
664      NaN   25  NaN   10.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN     Yakult Swallows     EL
665      NaN   25  7.0   16.2  -0.2    -15.4  -0.3  0.1  NaN   0.0     -0.2      NaN       NaN  Nipponham Fighters     EL
666      NaN   25  8.0   38.0  -1.0    -33.9  -0.5 -0.5  NaN   0.0      0.1      NaN       NaN  Nipponham Fighters     EL
667      NaN   25  9.0  112.1  -0.5     -5.7   0.5 -1.1  NaN   0.1     -0.4      NaN       NaN  Nipponham Fighters     EL
668      NaN   25  NaN   50.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.6      NaN       NaN  Nipponham Fighters     EL
669      NaN   23  4.0  149.0   0.7      6.0   1.2  NaN -0.3  -0.3      0.4      NaN       NaN       Oisix Albirex     EL
670      NaN   23  5.0   42.0   0.4     12.3   0.6  NaN  0.0  -0.2     -0.2      NaN       NaN       Oisix Albirex     EL
671      NaN   23  6.0    3.0  -0.4   -171.6   0.2  NaN  0.0  -0.6      0.0      NaN       NaN       Oisix Albirex     EL
672      NaN   23  NaN   13.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN       Oisix Albirex     EL
673      NaN   31  7.0   32.0  -0.4    -16.1  -0.1 -0.3  NaN   0.0     -0.3      NaN       NaN      Yomiuri Giants     EL
674      NaN   31  8.0   38.0  -0.4    -13.5  -1.0  0.6  NaN   0.0      0.1      NaN       NaN      Yomiuri Giants     EL
675      NaN   31  9.0   23.0  -0.6    -33.6  -0.3 -0.3  NaN   0.0     -0.1      NaN       NaN      Yomiuri Giants     EL
676      NaN   31  NaN   15.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      Yomiuri Giants     EL
677      NaN   19  5.0  539.2  -2.1     -5.0  -1.6  NaN  0.3  -0.8     -2.1      NaN       NaN      Yomiuri Giants     EL
678      NaN   19  7.0   10.0   0.3     38.6  -0.6  0.9  NaN   0.0     -0.1      NaN       NaN      Yomiuri Giants     EL
679      NaN   19  NaN  229.0   NaN      NaN   NaN  NaN  NaN   NaN     -2.7      NaN       NaN      Yomiuri Giants     EL
680      NaN   20  7.0  586.1   7.2     15.8   5.6  2.1  NaN  -0.4     -5.6      NaN       NaN      ORIX Buffaloes     WL
681      NaN   20  8.0    6.0   0.3     64.4   0.3  0.0  NaN   0.0      0.0      NaN       NaN      ORIX Buffaloes     WL
682      NaN   20  9.0   70.0  -0.4     -7.4  -0.8  0.4  NaN   0.0     -0.3      NaN       NaN      ORIX Buffaloes     WL
683      NaN   20  NaN   49.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.6      NaN       NaN      ORIX Buffaloes     WL
684      NaN   23  3.0  167.0  -2.2    -17.0  -1.9  NaN  0.2  -0.5     -1.9      NaN       NaN     Yakult Swallows     EL
685      NaN   23  4.0  159.0  -0.9     -7.3  -0.3  NaN -0.4  -0.2      0.4      NaN       NaN     Yakult Swallows     EL
686      NaN   23  5.0  108.0   0.1      1.2   0.0  NaN  0.0   0.1     -0.4      NaN       NaN     Yakult Swallows     EL
687      NaN   23  7.0  162.1  -5.4    -42.8  -5.0 -0.5  NaN   0.1     -1.5      NaN       NaN     Yakult Swallows     EL
688      NaN   23  9.0    2.0   0.4    257.4   0.4  0.0  NaN   0.0      0.0      NaN       NaN     Yakult Swallows     EL
689      NaN   23  NaN    9.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN     Yakult Swallows     EL
690      NaN   23  3.0   13.0   0.1      9.9   0.1  NaN  0.0   0.0     -0.1      NaN       NaN      ORIX Buffaloes     WL
691      NaN   23  4.0   28.0   1.5     68.9   1.1  NaN  0.0   0.4      0.1      NaN       NaN      ORIX Buffaloes     WL
692      NaN   23  5.0   10.0  -0.7    -90.1  -0.7  NaN  0.0   0.0      0.0      NaN       NaN      ORIX Buffaloes     WL
693      NaN   23  NaN    2.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN      ORIX Buffaloes     WL
694      NaN   26  7.0  134.2   4.5     43.0   2.6  1.8  NaN   0.1     -1.3      NaN       NaN       DeNA BayStars     EL
695      NaN   26  8.0  110.0   2.6     30.4   1.5  1.0  NaN   0.1      0.4      NaN       NaN       DeNA BayStars     EL
696      NaN   26  9.0   37.0   1.1     38.3   1.2 -0.1  NaN   0.0     -0.1      NaN       NaN       DeNA BayStars     EL
697      NaN   26  NaN    9.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN       DeNA BayStars     EL
698      NaN   23  8.0  139.2   2.6     24.0   3.2  0.1  NaN  -0.7      0.5      NaN       NaN      Hiroshima Carp     WL
699      NaN   23  9.0   10.0   0.5     64.4  -0.8  1.3  NaN   0.0      0.0      NaN       NaN      Hiroshima Carp     WL
700      NaN   20  2.0  220.2   2.1     12.2   NaN  2.5  NaN  -0.4      3.1      2.0      -1.1    Chunichi Dragons     WL
701      NaN   19  2.0  375.1  -4.5    -15.4   NaN -4.7  NaN   0.3      5.3     -9.7      -1.5       Oisix Albirex     EL
702      NaN   19  NaN   27.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN       Oisix Albirex     EL
703      NaN   26  2.0    5.0  -0.2    -51.5   NaN -0.2  NaN   0.0      0.1      0.1       0.0       Lotte Marines     EL
704      NaN   26  3.0   39.0  -0.9    -29.7  -1.1  NaN -0.1   0.2     -0.4      NaN       NaN       Lotte Marines     EL
705      NaN   26  5.0   16.0   0.0      0.0  -0.2  NaN  0.0   0.2     -0.1      NaN       NaN       Lotte Marines     EL
706      NaN   21  8.0  100.1   2.0     25.7   1.1  0.8  NaN   0.1      0.3      NaN       NaN       DeNA BayStars     EL
707      NaN   21  9.0  317.0  -4.3    -17.5  -3.0 -1.5  NaN   0.2     -1.3      NaN       NaN       DeNA BayStars     EL
708      NaN   21  NaN    4.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN       DeNA BayStars     EL
709      NaN   20  2.0  221.1  -0.3     -1.7   NaN -0.6  NaN   0.2      3.1      4.7       0.3       Lotte Marines     EL
710      NaN   20  NaN   18.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN       Lotte Marines     EL
711      NaN   25  8.0    4.0  -0.2    -64.4  -0.2  0.0  NaN   0.0      0.0      NaN       NaN  Nipponham Fighters     EL
712      NaN   18  7.0  184.0  -1.8    -12.6  -2.3  0.5  NaN   0.1     -1.8      NaN       NaN       Lotte Marines     EL
713      NaN   18  9.0   14.0  -0.6    -55.2  -0.6  0.0  NaN   0.0     -0.1      NaN       NaN       Lotte Marines     EL
714      NaN   18  NaN   17.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN       Lotte Marines     EL
715      NaN   24  3.0   89.0   1.6     23.1   0.7  NaN  0.3   0.5     -1.0      NaN       NaN         Seibu Lions     EL
716      NaN   24  4.0    6.0  -0.5   -107.2  -0.5  NaN  0.0   0.0      0.0      NaN       NaN         Seibu Lions     EL
717      NaN   24  9.0   26.0  -0.8    -39.6  -0.5 -0.4  NaN   0.0     -0.1      NaN       NaN         Seibu Lions     EL
718      NaN   24  NaN    7.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN         Seibu Lions     EL
719      NaN   25  7.0   39.0  -1.1    -36.3  -0.8 -0.4  NaN   0.0     -0.4      NaN       NaN     HAYATE Ventures     WL
720      NaN   25  8.0   34.0   1.6     60.6   1.5  0.0  NaN   0.0      0.1      NaN       NaN     HAYATE Ventures     WL
721      NaN   25  9.0  348.2  -3.2    -11.8  -4.8  1.4  NaN   0.2     -1.4      NaN       NaN     HAYATE Ventures     WL
722      NaN   25  NaN   12.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN     HAYATE Ventures     WL
723      NaN   34  3.0  390.2   1.2      4.0   0.0  NaN  0.1   1.1     -4.4      NaN       NaN       Lotte Marines     EL
724      NaN   34  NaN   63.2   NaN      NaN   NaN  NaN  NaN   NaN     -0.8      NaN       NaN       Lotte Marines     EL
725      NaN   25  3.0  355.0  -1.7     -6.2  -1.6  NaN  0.0   0.0     -4.0      NaN       NaN    Chunichi Dragons     WL
726      NaN   25  4.0  104.0  -0.8     -9.9  -1.7  NaN -0.1   0.9      0.3      NaN       NaN    Chunichi Dragons     WL
727      NaN   25  5.0  132.0   0.7      6.8  -0.6  NaN  0.1   1.2     -0.5      NaN       NaN    Chunichi Dragons     WL
728      NaN   25  6.0   41.0   1.2     37.7   1.1  NaN  0.2  -0.1      0.3      NaN       NaN    Chunichi Dragons     WL
729      NaN   25  NaN   41.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.5      NaN       NaN    Chunichi Dragons     WL
730      NaN   32  7.0   23.0  -1.7    -95.1  -0.7 -1.1  NaN   0.0     -0.2      NaN       NaN      SoftBank Hawks     WL
731      NaN   32  NaN  325.2   NaN      NaN   NaN  NaN  NaN   NaN     -3.9      NaN       NaN      SoftBank Hawks     WL
732      NaN   23  2.0  251.1   2.0     10.2   NaN  2.2  NaN  -0.3      3.5      5.3       0.5      SoftBank Hawks     WL
733      NaN   23  NaN   75.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.9      NaN       NaN      SoftBank Hawks     WL
734      NaN   28  7.0    9.0  -0.7   -100.1  -0.9  0.2  NaN   0.0     -0.1      NaN       NaN  Nipponham Fighters     EL
735      NaN   28  8.0  111.0   1.2     13.9   1.2  0.0  NaN   0.1      0.4      NaN       NaN  Nipponham Fighters     EL
736      NaN   28  9.0   16.1   1.3    102.6   0.8  0.6  NaN   0.0     -0.1      NaN       NaN  Nipponham Fighters     EL
737      NaN   28  NaN   30.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.4      NaN       NaN  Nipponham Fighters     EL
